"dwc.family","dwc.genus","dwc.specificEpithet","idigbio.uuid","dwc.scientificName","dwc.occurrenceID","dwc.decimalLatitude","dwc.decimalLongitude"
"Holothuriidae","Holothuria","hilla","12704152-9154-401e-a067-6360ee3decaa","Holothuria hilla","B585CD71-8232-4208-8DA1-A28AB0703AF5",-21.087166,55.2216
"Holothuriidae","Holothuria","hilla","10e61be0-380d-433b-97cf-20ff2fd175f0","Holothuria hilla","DF247CD6-9EBD-4BB0-AA2E-6546A9BFF0DC",8.6317,-79.0299
"Holothuriidae","Holothuria","hilla","c0effe79-479a-461d-8c7e-14d6554824ca","Holothuria hilla","230254C4-EA48-4EE1-A9E6-E8A2ACD0A03B",-15.2421666666667,-147.588166666667
"Holothuriidae","Holothuria","hilla","84372088-12f5-4ff5-a45f-3a68d8626c38","Holothuria hilla","74D28FE8-85C6-40C8-B95D-1857E3DAAFC7",7.15792,171.21438
"Holothuriidae","Holothuria","hilla","fd75e1e9-9756-42b9-b7e2-2816fc8e8c9f","Holothuria hilla","B0F19950-81B9-44AF-ABE9-D7685608CCFB",-4.987981,145.794018
"Holothuriidae","Holothuria","hilla","c9aca0ca-a093-4d8c-97f4-98a62c8a2851","Holothuria hilla","D88DFF6F-FA9E-4221-8453-D97F637BD3A9",8.6317,-79.0299
"Holothuriidae","Holothuria","hilla","4e0df753-4d31-4b4f-85fc-21130f1441cc","Holothuria hilla","6BFA0673-68CF-4D58-B8C0-04381833764C",NA,NA
"Holothuriidae","Holothuria","hilla","c1e42e90-95f4-47d1-be92-ea749313be64","Holothuria hilla","2E7FA396-78C1-4001-9A42-C817BD9A6158",-6.125,39.191
"Holothuriidae","Holothuria","hilla","817e77b7-80d7-43ec-9c98-87b65c4e36d3","Holothuria hilla","18F71779-2DC7-4376-9A73-FD77DDC67799",19.99667,-155.24556
"Holothuriidae","Holothuria","hilla","997a6603-b13f-40ea-9053-7311367f384d","Holothuria hilla","9B941519-6B2A-4CD1-A1C9-7780D0C3CF39",-23.31947,-134.48297
"Holothuriidae","Holothuria","hilla","222d0ac4-d081-4c6f-90b9-7d1c2a2753b0","Holothuria hilla","079C41AE-996B-44EC-8CF1-2173F4F2E648",-5.107375,145.822054
"Holothuriidae","Holothuria","hilla","0b5af6eb-e844-43d3-980e-c1e4f84f7fe2","Holothuria hilla","D80BE262-D6F1-4B2B-8BE4-960EF8AF8D8F",5.34222,163.01986
"Holothuriidae","Holothuria","hilla","c4b9f287-345a-4d9e-b97a-80d63a3522b6","Holothuria hilla","8701BF6C-C337-4B45-BC51-736CD4D6E878",NA,NA
"Holothuriidae","Holothuria","hilla","01fad491-e8ee-494f-93d1-52d4dceb247d","Holothuria hilla","7C15151A-951E-41ED-B1A7-F2649B3381E2",7.16517,171.03608
"Holothuriidae","Holothuria","hilla","44f751ba-9233-4c69-a009-43a95efb4add","Holothuria hilla","urn:catalog:CAS:IZ:117959",15.6666667,-96.4833333
"Holothuriidae","Holothuria","hilla","3f0a1020-ad9a-4c1a-a9ff-aeb27b309135","Holothuria hilla","3D623118-6221-4481-B126-71AE0D0F546B",-15.5666666666667,167.233333333333
"Holothuriidae","Holothuria","hilla","408aa664-010f-4ea8-b3e2-a4733fa031cd","Holothuria hilla","E3AC9F48-D073-459F-B0E1-67CAF54F3047",NA,NA
"Holothuriidae","Holothuria","hilla","5c247ea6-759e-44d9-bd9c-e1c20a479120","Holothuria hilla","321C1BEA-3634-45BE-A1DA-C872A93089F4",-14.6966,145.4642
"Holothuriidae","Holothuria","hilla","c0ce4aa8-9277-4337-b2bf-d9a07bc6a258","Holothuria hilla","0CDD4865-5329-4721-9C99-9B0F738B6953",-6.125,39.191
"Holothuriidae","Holothuria","hilla","56e83341-33d5-4ac0-ab0a-df9156ff3786","Holothuria hilla","7162C39A-D361-494D-A9D2-6A828B86EDBB",8.6317,-79.0299
"Holothuriidae","Holothuria","hilla","dd6b9f54-c865-4324-8ef0-3fc7a8432a25","Holothuria hilla","9D0A7B62-AAC0-43C2-B836-326B47B45574",-5.107375,145.822054
"Holothuriidae","Holothuria","hilla","0dd07464-5d02-49d6-b7d0-2a81c601f0f9","Holothuria hilla","DA7C1848-0839-4FAD-8194-5526C034A311",-19.1,-169.9
"Holothuriidae","Holothuria","hilla","330d5546-f1b4-4339-a79e-30b2e84b85b2","Holothuria hilla","CDECD688-D2EC-4BF5-BD00-2044C5315940",NA,NA
"Holothuriidae","Holothuria","hilla","5e5e75bc-5d9c-498f-88ff-2cf3eaadb443","Holothuria hilla","24880FF4-2E80-48CB-8A3F-E5956E3989C0",2.0086,-157.4895
"Holothuriidae","Holothuria","hilla","585226f5-4997-4606-a52f-0d40772849b0","Holothuria hilla","8111219F-B7CA-4356-B66F-95538CF309D4",19.99667,-155.24556
"Holothuriidae","Holothuria","hilla","8d89e41b-414f-4a32-b2ce-30506472077f","Holothuria hilla","E8BCF814-FB27-4C5E-9EF8-B0F2A487C298",19.7325,-155.07139
"Holothuriidae","Holothuria","hilla","4df2ce4d-3f01-414e-aa59-6e1bf94d6779","Holothuria hilla","5476DAE1-7058-43DA-9EEA-673238E38E86",-14.6966,145.4642
"Holothuriidae","Holothuria","hilla","4df8c7ed-a958-4369-ab9c-18c35f11fdd1","Holothuria hilla","1A705546-3998-4C2C-BC89-F6AD55A5CB4F",-13.4789,48.23655
"Holothuriidae","Holothuria","hilla","c65b790e-c09c-4e76-b72f-7e4780ed1897","Holothuria hilla","1263972C-949B-408B-85FC-112EB971BF31",1.61641666666667,124.694666666667
"Holothuriidae","Holothuria","hilla","16ad8506-6017-4699-9354-2d3affd1cf11","Holothuria hilla","3E6455A8-4815-462C-802E-51CC8F9FE457",-18.58507,163.19933
"Holothuriidae","Holothuria","hilla","61a1bcc0-223f-4611-8da1-695a8fb16217","Holothuria hilla","6789FBBB-AB5C-4F48-AC69-F5DCBF85F05C",10.21,123.99
"Holothuriidae","Holothuria","hilla","5ffb7575-34d6-431f-b1d3-f58e8c643ae8","Holothuria hilla","DBEDA03D-6F33-48A8-B35F-01CC82647E0C",8.6317,-79.0299
"Holothuriidae","Holothuria","hilla","d26affe1-30e2-41a7-a050-088b517ae94b","Holothuria hilla","50C5E556-76D9-41D7-9ACA-35C32A1E2201",13.479906,144.726632
"Holothuriidae","Holothuria","hilla","2259c2c2-8904-402d-a71d-f9eec54b14d0","Holothuria hilla","0983EE0C-11CE-4C11-9EC6-003A0012FA03",NA,NA
"Holothuriidae","Holothuria","hilla","d7dac8e8-1736-4a98-9449-68c8fe1bce9e","Holothuria hilla","533CAB7C-75B2-43FA-BDA2-74509FC03351",NA,NA
"Holothuriidae","Holothuria","hilla","5b3957b9-d729-40fd-aeb1-eea267ac9b1a","Holothuria hilla","A4FB7C5C-FCEC-4178-94B0-55ED003EDA0A",NA,NA
"Holothuriidae","Holothuria","hilla","2563013e-5558-41d0-a778-4e19b6eba5e3","Holothuria hilla","3BF1A9F7-2579-4749-AC1D-0FCDF682CACC",NA,NA
"Holothuriidae","Holothuria","hilla","10992101-9867-4aa8-aa50-f5550e2ffa24","Holothuria hilla","115A5C3C-EFA2-4E57-86DF-1DAED5E543C7",7.285022,151.541051
"Holothuriidae","Holothuria","hilla","bc062e56-7d0b-4b0d-8899-c80718295240","Holothuria hilla","4C4CBDA1-C269-491E-BAC8-250E510FE0A8",-21.2,-159.8
"Holothuriidae","Holothuria","hilla","d4d1490d-3dc8-4298-a71e-bb705dffc414","Holothuria hilla","EFDAD53F-79AA-4CEA-8798-3EC25DCE29CA",NA,NA
"Holothuriidae","Holothuria","hilla","104155e7-4d64-4ebc-b38e-a44a38d85ef0","Holothuria hilla","06D2B979-4254-472B-8CAF-E4C851828977",23.6208333333333,58.6002777777778
"Holothuriidae","Holothuria","hilla","9ff5989b-644c-42c9-a46c-8085accfe8da","Holothuria hilla","3B0FAE3A-DC75-415C-9E45-8D00A5480FA1",9.43301,123.38418
"Holothuriidae","Holothuria","hilla","c2bb0192-8399-4c5b-9172-60206f8cbdab","Holothuria hilla","2851BD2E-F1EB-4859-BBE9-999511769CFB",9.51362,138.13182
"Holothuriidae","Holothuria","hilla","18e4417c-91e8-402e-8d8f-78598fcb0673","Holothuria hilla","6FB996C0-1F5E-47E5-8675-4A1216411B3A",NA,NA
"Holothuriidae","Holothuria","hilla","fc3cd561-566f-4d59-ac3c-9b8fc99836a1","Holothuria hilla","8F8FC723-16C5-4FA8-A969-011D8F92A734",-22.72148,113.6424
"Holothuriidae","Holothuria","hilla","902863da-838b-4225-a049-4bb07ff684af","Holothuria hilla","4224BD6F-2CB1-4011-B7C1-3F02970DB59F",-18.8575,163.44417
"Holothuriidae","Holothuria","hilla","f4bf658d-1248-4fd7-8189-f78efface106","Holothuria hilla","9C9F9EE2-8E93-473F-8E7D-56CFE10FA54C",11.51025,42.67256
"Holothuriidae","Holothuria","hilla","f7d913bf-7418-4076-aae0-452bdaff55d9","Holothuria hilla","6839885A-18F5-49FD-AFDE-F8C38733442B",NA,NA
"Holothuriidae","Holothuria","hilla","7be8a4e1-5e65-41b7-b19f-ff1675d37cb5","Holothuria hilla","B45FD616-20A5-40D8-90DF-AEBB2256B0D0",13.5,144.8
"Holothuriidae","Holothuria","hilla","8013358f-23a5-4af5-b8fb-ce96e4042c18","Holothuria hilla","9CE9EA5E-6EC4-4243-A79E-2BB5D986FE7A",13.5,144.8
"Holothuriidae","Holothuria","hilla","83bac638-344d-4e0b-98b2-445efb409fb7","Holothuria hilla","6C03EB21-3AEB-4457-A6C1-47395F0EA025",26.43765,127.712815
"Holothuriidae","Holothuria","hilla","38119a3d-1e6d-40ce-9f38-604afa706d0b","Holothuria hilla","28442815-C422-476C-8091-391101403FF0",16.79097,42.19865
"Holothuriidae","Holothuria","hilla","c41e1fb6-c3a2-478b-90f3-70bacc06c5af","Holothuria hilla","BF99205D-1AEF-4114-9AD8-1F2128199DD4",-6.125,39.191
"Holothuriidae","Holothuria","hilla","fd7b7f2d-17f9-4ec1-a987-c9d9544fc988","Holothuria hilla","C5F5C6D1-AB0F-47C8-85FC-0DFD82D4560C",-18.48788,163.09553
"Holothuriidae","Holothuria","hilla","14afd6c8-a5d4-4c45-bcef-98751763497f","Holothuria hilla","1E7DAD2F-0DB6-4140-9B56-2DFC0097DA29",NA,NA
"Holothuriidae","Holothuria","tubulosa","5aecf1bf-f464-4924-a34a-15a13976ba5d","Holothuria (Holothuria) tubulosa","MCZ:IZ:HOL-718",43.662502,7.267073
"Holothuriidae","Holothuria","tubulosa","7d7c6210-c45e-455d-9f28-695feb8702fa","Holothuria (Holothuria) tubulosa","MCZ:IZ:HOL-721",42.966601,15.509777
"Holothuriidae","Holothuria","tubulosa","37e3be5c-a47e-4bbf-9587-0841f1b6680e","Holothuria (Holothuria) tubulosa","MCZ:IZ:HOL-631",42.966601,15.509777
"Holothuriidae","Holothuria","tubulosa","0249d829-62a5-4c19-bed7-f1d9208e1593","Holothuria (Holothuria) tubulosa","MCZ:IZ:HOL-720",43.662502,7.267073
"Holothuriidae","Holothuria","tubulosa","9fe3d8ba-4d78-4ef9-b301-63f183315f05","Holothuria (Holothuria) tubulosa","MCZ:IZ:HOL-521",40.716667,14.166667
"Holothuriidae","Holothuria","tubulosa","4deb95a2-be26-407a-994d-86ec7b5b001c","Holothuria (Holothuria) tubulosa","MCZ:IZ:HOL-683",45.640989,13.715169
"Holothuriidae","Holothuria","tubulosa","07231351-59b8-4dca-849f-b77758cdd7b4","Holothuria (Holothuria) tubulosa","MCZ:IZ:HOL-706",42.966601,15.509777
"Holothuriidae","Holothuria","tubulosa","5ababcef-7881-43ce-9ff1-0f51ac0c4410","Holothuria (Holothuria) tubulosa","MCZ:IZ:HOL-719",45.640989,13.715169
"Holothuriidae","Holothuria","tubulosa","d9a7bb21-eebb-402b-8ecd-390d5ddf9065","Holothuria (Holothuria) tubulosa","MCZ:IZ:HOL-705",42.966601,15.509777
"Holothuriidae","Holothuria","imitans","c6ff734f-ecf0-474a-b22b-ba47098c5099","Holothuria imitans","22597CD2-B9D2-4058-9426-C19019C9CC5B",-10.47183,-138.678
"Holothuriidae","Holothuria","imitans","e7e87871-0d67-4533-b0fe-f6e97ad0752d","Holothuria imitans","9A5B6E12-3093-467A-AF3E-1FEB929C1A8E",NA,NA
"Holothuriidae","Holothuria","imitans","58ac3cad-68f1-445f-9db9-070ae17508f9","Holothuria imitans","A4F9F731-7A1B-47EF-B13C-D3F2225A4E7D",-9.89131666666667,-139.085433333333
"Holothuriidae","Holothuria","imitans","e82c06c6-6b20-4179-9f16-9efcdc5990fd","Holothuria imitans","76AD3B9B-5E1E-446C-9589-FC45F4F69B19",-9.89131666666667,-139.085433333333
"Holothuriidae","Holothuria","immobilis","0837d744-ffd1-432e-b13a-c9a6e8eaf243","Holothuria immobilis","A8A57FC8-2196-463C-9881-681E30056AF6",NA,NA
"Holothuriidae","Holothuria","immobilis","6ec99d8a-aa1c-4873-8d9c-48a23441e375","Holothuria immobilis","EB734C2F-9DA8-48A0-B532-689B94091A85",NA,NA
"Holothuriidae","Holothuria","immobilis","d045a15a-fad3-4782-a43d-de186c14c8d3","Holothuria immobilis","3E5CECA3-A754-453D-9CF9-D3AF774EC3B3",NA,NA
"Holothuriidae","Holothuria","immobilis","a35034f6-cdf3-4840-a335-8160dc1622d3","Holothuria immobilis","E338F310-9630-42EC-898B-F93655615DA4",NA,NA
"Holothuriidae","Holothuria","impatiens","5475296c-34e6-4ed3-9e1f-0d120657e437","Holothuria impatiens","FB50D8A3-2FDA-485B-A0C8-89AA7E963743",9.22212,123.44926
"Holothuriidae","Holothuria","impatiens","56514b92-bae1-424e-a618-aa131472af25","Holothuria impatiens","3415C6C1-6A09-4161-85DC-61AB3345E52F",7.12419,171.35625
"Holothuriidae","Holothuria","impatiens","7c8b41d9-e949-4f71-a74e-c3fb8dff6ccd","Holothuria impatiens","C98584D7-F668-491A-A3CC-00F73F89F2D2",-13.44624,48.33157
"Holothuriidae","Holothuria","impatiens","9556e40d-afef-49d7-b161-a0740a5861d3","Holothuria impatiens","F98F5F58-06FC-4EDC-877B-E0DA5E868D52",NA,NA
"Holothuriidae","Holothuria","impatiens","19892b52-6b99-46cd-890d-a447e07f866f","Holothuria impatiens","54977C95-01F6-437C-BE33-3A57D4B39411",NA,NA
"Holothuriidae","Holothuria","impatiens","5f513a48-8f76-4401-a68f-5aab14ef9c14","Holothuria impatiens","3D390042-5A87-4DBB-AF31-E8FE2496D202",-17.4748,-149.8188
"Holothuriidae","Holothuria","impatiens","50fd87ac-47e3-45d9-9c6d-059b4c2e1cb3","Holothuria impatiens","B9385A1A-5079-4C19-BAEC-26E500227E8F",-21.2,-159.8
"Holothuriidae","Holothuria","impatiens","89110495-64b1-4eee-a285-57d2651a0fc9","Holothuria impatiens","42331447-6FD6-4322-9472-A7656E381EE6",13.5,144.8
"Holothuriidae","Holothuria","impatiens","7c433462-c39e-4e19-af80-55a54ee0dc27","Holothuria impatiens","B2ABCB3D-7A21-4B9B-99F9-03615E3C5DEB",9.54901,138.08598
"Holothuriidae","Holothuria","impatiens","7781b87e-3c8f-41c0-b5f6-030cae3546f8","Holothuria impatiens","164C304D-A7E6-48B0-BA36-08F784A48181",NA,NA
"Holothuriidae","Holothuria","impatiens","d06af634-0937-47b6-9641-c22c821edf4b","Holothuria impatiens","0DDCFD87-56D2-4D74-92B2-86007FA58336",NA,NA
"Holothuriidae","Holothuria","impatiens","41f6ac9e-e169-4c00-9585-3ce7014d254d","Holothuria impatiens","347ABFDD-AEF4-411E-BAE6-4224B5B0D540",-19.1,-169.9
"Holothuriidae","Holothuria","impatiens","a33a007b-f724-4e0a-bd34-c4b96ae4aa0a","Holothuria impatiens","1EF656F3-4B9A-48FE-8893-A39A4A1B5713",NA,NA
"Holothuriidae","Holothuria","impatiens","a71505d8-bd24-4d9a-9875-6c6db9bb54ef","Holothuria impatiens","6346C4CC-D18D-4C23-B1FB-08701BFAAC63",-13.2989,48.1472
"Holothuriidae","Holothuria","impatiens","6f8d89c2-1a8b-43cb-8f0e-b5fc9b8c5e69","Holothuria impatiens","30C61168-B5AC-412E-8F8E-585CB4C2F4E4",-21.0895,55.2312
"Holothuriidae","Holothuria","impatiens","9cff6876-9063-4098-aa13-d0481246d148","Holothuria impatiens","C7943267-B08C-4B75-AF2F-34CA209B889B",NA,NA
"Holothuriidae","Holothuria","impatiens","590a6b16-85b3-499a-91db-13cea595bab0","Holothuria impatiens","E6206D1E-C519-4E5F-BF66-BD93EF8E3497",-13.44624,48.33157
"Holothuriidae","Holothuria","impatiens","1dcef9a6-b615-4d29-964f-eca267b49b42","Holothuria impatiens","2567D7FD-68F3-498C-BD27-495E523DAA52",11.51025,42.67256
"Holothuriidae","Holothuria","impatiens","30a7dd5e-36b3-46d8-8c3c-9e1d6a521ad5","Holothuria impatiens","6D7CE6CE-44E6-4D07-925D-19F580DF41E3",-6.38733,39.28727
"Holothuriidae","Holothuria","impatiens","172f9aa5-5d95-4a36-b8a4-3762fbfc2e15","Holothuria impatiens","72183EE9-847E-4369-8C94-711C475A88D5",26.251732,127.672239
"Holothuriidae","Holothuria","impatiens","5d1a95e6-9ca2-4f58-9032-40ca3cb6ccd6","Holothuria impatiens","809678AE-79C5-4FEB-897C-CDE5BF50ABDB",-18.48788,163.09553
"Holothuriidae","Holothuria","impatiens","47e3c626-d948-4de1-bbe3-6cf9549576c4","Holothuria impatiens","1E0A8788-3334-4B0A-B238-55DBA840E2B4",-15.5325,167.214166666667
"Holothuriidae","Holothuria","impatiens","6ebedddf-76d5-40cb-8e69-be85781acc8e","Holothuria impatiens","61E481C3-6635-423E-8FAE-AA748FB7B057",NA,NA
"Holothuriidae","Holothuria","impatiens","c533f18c-ad3b-46ec-a68d-6bdfced159e8","Holothuria impatiens","171961FC-550F-4CAF-8521-58E650D64937",-13.44624,48.33157
